SDR	7.1.1
09/09/2012 06:20:00	2.8	1.8																							225								-123.5															
09/09/2012 06:30:00	2.9	1.4																							158								-123.5															
09/09/2012 06:40:00	4.0	2.1																							225								-123.5															
09/09/2012 06:50:00	3.1	2.4																							292								-123.5															
09/09/2012 07:00:00	3.5	1.6																							248								-123.5															
09/09/2012 07:10:00	2.1	1.6																							180								-123.5															
09/09/2012 07:20:00	1.0	0.6																							135								-123.5															
09/09/2012 07:30:00	1.7	1.1																							68								-123.5															
09/09/2012 07:40:00	2.2	1.5																							202								-123.5															
09/09/2012 07:50:00	2.7	1.7																							315								-123.5															
09/09/2012 08:00:00	5.4	2.5																							315								-123.5															
09/09/2012 08:10:00	4.4	2.2																							292								-123.5															
09/09/2012 08:20:00	9.4	2.1																							338								-123.5															
09/09/2012 08:30:00	7.0	2.4																							22								-123.5															
09/09/2012 08:40:00	5.5	1.6																							22								-123.5															
09/09/2012 08:50:00	3.8	1.4																							22								-123.5															
09/09/2012 09:00:00	6.8	2.0																							0								-123.5															
09/09/2012 09:10:00	7.5	2.7																							0								-123.5															
09/09/2012 09:20:00	7.2	2.4																							0								-123.5															
09/09/2012 09:30:00	12.5	3.3																							0								-123.5															
09/09/2012 09:40:00	7.9	1.9																							338								-123.5															
09/09/2012 09:50:00	6.3	2.4																							338								-123.5															
09/09/2012 10:00:00	5.0	2.6																							338								-123.5															
09/09/2012 10:10:00	10.0	2.7																							0								-123.5															
09/09/2012 10:20:00	9.8	1.9																							338								-123.5															
09/09/2012 10:30:00	8.7	2.6																							315								-123.5															
09/09/2012 10:40:00	6.1	1.8																							315								-123.5															
09/09/2012 10:50:00	10.1	2.7																							338								-123.5															
09/09/2012 11:00:00	10.4	2.5																							338								-123.5															
09/09/2012 11:10:00	7.7	2.2																							22								-123.5															
09/09/2012 11:20:00	8.3	2.8																							22								-123.5															
09/09/2012 11:30:00	6.9	2.0																							22								-123.5															
09/09/2012 11:40:00	8.1	2.5																							22								-123.5															
09/09/2012 11:50:00	8.6	2.7																							22								-123.5															
09/09/2012 12:00:00	7.2	1.7																							22								-123.5															
09/09/2012 12:10:00	7.5	2.1																							22								-123.5															
09/09/2012 12:20:00	10.6	3.3																							0								-123.5															
09/09/2012 12:30:00	10.5	2.4																							0								-123.5															
09/09/2012 12:40:00	10.1	2.0																							0								-123.5															
09/09/2012 12:50:00	9.5	2.0																							0								-123.5															
09/09/2012 13:00:00	9.2	2.5																							0								-123.5															
09/09/2012 13:10:00	10.8	2.7																							0								-123.5															
09/09/2012 13:20:00	9.7	2.3																							338								-123.5															
09/09/2012 13:30:00	9.8	2.2																							338								-123.5															
09/09/2012 13:40:00	9.5	1.6																							338								-123.5															
09/09/2012 13:50:00	7.5	1.7																							338								-123.5															
09/09/2012 14:00:00	6.1	1.4																							338								-123.5															
09/09/2012 14:10:00	4.4	1.2																							338								-123.5															
09/09/2012 14:20:00	4.1	1.2																							338								-123.5															
09/09/2012 14:30:00	3.6	0.9																							338								-123.5															
09/09/2012 14:40:00	4.5	1.0																							338								-123.5															
09/09/2012 14:50:00	6.0	1.1																							338								-123.5															
09/09/2012 15:00:00	5.0	1.3																							338								-123.5															
09/09/2012 15:10:00	1.8	1.0																							315								-123.5															
09/09/2012 15:20:00	1.7	0.9																							270								-123.5															
09/09/2012 15:30:00	0.8	0.0																							202								-123.5															
09/09/2012 15:40:00	0.8	0.2																							112								-123.5															
09/09/2012 15:50:00	0.8	0.0																							135								-123.5															
09/09/2012 16:00:00	1.2	0.7																							270								-123.5															
09/09/2012 16:10:00	1.7	1.0																							270								-123.5															
09/09/2012 16:20:00	0.8	0.2																							270								-123.5															
09/09/2012 16:30:00	0.9	0.4																							248								-123.5															
09/09/2012 16:40:00	0.8	0.0																							225								-123.5															
09/09/2012 16:50:00	1.1	0.5																							248								-123.5															
09/09/2012 17:00:00	1.6	0.7																							270								-123.5															
09/09/2012 17:10:00	3.0	0.5																							270								-123.5															
09/09/2012 17:20:00	3.4	0.5																							270								-123.5															
09/09/2012 17:30:00	3.3	0.6																							270								-123.5															
09/09/2012 17:40:00	3.9	1.0																							225								-123.5															
09/09/2012 17:50:00	2.5	1.7																							225								-123.5															
09/09/2012 18:00:00	2.0	1.1																							202								-123.5															
09/09/2012 18:10:00	0.8	0.0																							135								-123.5															
09/09/2012 18:20:00	2.2	0.8																							292								-123.5															
09/09/2012 18:30:00	3.1	1.0																							270								-123.5															
09/09/2012 18:40:00	3.4	0.9																							248								-123.5															
09/09/2012 18:50:00	1.5	0.7																							248								-123.5															
09/09/2012 19:00:00	1.8	1.1																							248								-123.5															
09/09/2012 19:10:00	1.7	0.9																							202								-123.5															
09/09/2012 19:20:00	3.0	1.3																							248								-123.5															
09/09/2012 19:30:00	2.8	0.9																							248								-123.5															
09/09/2012 19:40:00	1.7	0.9																							225								-123.5															
09/09/2012 19:50:00	3.9	0.6																							248								-123.5															
09/09/2012 20:00:00	4.2	0.7																							248								-123.5															
09/09/2012 20:10:00	2.7	1.0																							248								-123.5															
09/09/2012 20:20:00	3.2	1.0																							248								-123.5															
09/09/2012 20:30:00	3.4	0.7																							270								-123.5															
09/09/2012 20:40:00	3.5	0.7																							270								-123.5															
09/09/2012 20:50:00	4.1	0.6																							270								-123.5															
09/09/2012 21:00:00	2.0	1.4																							292								-123.5															
09/09/2012 21:10:00	0.8	0.0																							292								-123.5															
09/09/2012 21:20:00	0.8	0.0																							202								-123.5															
09/09/2012 21:30:00	1.5	0.9																							202								-123.5															
09/09/2012 21:40:00	1.7	1.1																							225								-123.5															
09/09/2012 21:50:00	1.8	1.1																							225								-123.5															
